id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
514,1,8,16,221,45.4298642534,23,86,36,16,9,8,4.54298642534,2.6153755414,12,4,1,13.8125,7.26480170067,6,26,0,29,4,3,0,0,0,0,3,0,0,0,14,2,0,38,20,13,0,15,4,11,0,1,0,4,6,12,12,1,0,0,0,4.10547858653,77,6.10519480519,2.20574326841
515,1,8,16,304,40.0986842105,14,101,23,2,1,0,4.00986842105,1.69737751006,14,7,4,19.0,8.81050509335,13,25,0,34,15,13,0,0,2,0,0,0,0,0,11,7,0,32,20,7,0,28,7,19,0,0,0,12,6,24,5,1,3,0,2,5.42806278794,130,5.44084615385,4.64987280545
516,1,8,34,444,45.5630630631,17,180,95,39,8,2,4.55630630631,2.39995877614,19,6,1,13.0588235294,6.9109511411,11,36,0,61,21,11,0,0,0,0,1,0,1,0,25,2,0,47,48,7,0,43,4,42,3,0,3,5,7,32,8,2,2,0,3,9.78604056581,183,5.45262295082,12.0896692942
517,1,8,23,386,39.8445595855,26,107,50,12,0,0,3.98445595855,1.92583713338,18,9,1,16.7826086957,6.19225688813,21,28,4,38,4,18,0,0,0,0,3,0,2,0,17,1,0,71,18,8,0,31,9,27,2,0,0,16,4,26,8,2,1,0,3,8.66829284822,140,5.06878571429,0
518,1,8,20,318,46.2264150943,24,137,62,20,4,1,4.62264150943,2.18737197454,15,5,2,15.9,8.54341851954,14,25,0,47,4,6,0,0,1,0,3,0,0,0,15,4,0,49,35,19,0,10,7,20,0,0,3,14,6,20,9,0,3,0,0,3.36000774116,122,5.76147540984,16.1335319529
519,1,12,35,507,45.8974358974,31,225,98,41,5,0,4.58974358974,2.31367590193,26,10,3,14.4857142857,7.46562188998,21,52,3,65,5,11,0,0,0,0,7,0,1,0,33,1,0,91,48,28,0,18,5,25,0,0,5,14,9,27,21,2,4,0,2,8.63953562498,177,5.58661016949,14.8795929774
520,1,6,11,273,41.9413919414,36,88,28,15,6,0,4.19413919414,2.01530050189,10,9,4,24.8181818182,11.9378556154,7,22,0,32,4,9,0,0,1,0,5,0,2,0,9,0,0,54,8,31,0,24,3,7,0,0,0,4,0,19,3,0,0,0,6,3.57656603386,96,5.08010416667,0
521,1,7,14,239,43.8493723849,17,84,41,11,0,0,4.38493723849,2.03806813913,10,3,2,17.0714285714,11.7319118264,2,23,0,34,7,4,0,0,0,0,0,0,1,0,5,1,0,30,24,5,0,17,2,18,0,0,0,3,5,23,6,0,7,0,7,2.84958848041,78,5.79564102564,16.306429026
522,1,9,33,428,46.4018691589,27,184,105,40,6,0,4.64018691589,2.45168239566,24,6,0,12.9696969697,5.21353046487,19,25,0,51,14,8,0,0,0,0,4,0,1,0,28,2,0,53,42,19,0,32,9,33,1,0,10,19,2,23,7,1,1,0,5,6.86401064688,117,5.79452991453,15.2035573918
523,1,10,24,481,44.2203742204,19,184,73,26,4,1,4.42203742204,2.12589510723,21,14,7,20.0416666667,9.46255412431,15,43,0,48,14,16,0,0,1,0,1,0,1,0,32,11,0,80,31,12,0,31,7,39,2,0,0,15,2,22,13,6,3,0,3,7.02771455951,207,5.70903381643,12.8030873185
524,1,8,32,382,41.0732984293,37,116,55,11,7,1,4.10732984293,2.08015209698,15,7,1,11.9375,6.72187427359,12,42,2,50,11,13,0,1,0,0,2,0,2,0,11,1,0,53,28,22,0,37,0,21,3,0,1,5,3,28,15,0,5,0,4,5.89846380795,135,6.03466666667,0
525,1,9,19,344,41.7151162791,9,102,55,21,6,1,4.17151162791,2.25417061729,16,8,3,18.1052631579,8.00588426256,16,21,0,35,14,18,0,0,0,0,0,0,1,0,24,0,0,48,22,9,0,37,11,21,1,0,4,4,2,22,3,1,1,0,6,7.56005269385,130,5.42092307692,8.36977104981
526,1,7,16,286,41.0839160839,11,82,45,13,2,1,4.10839160839,2.16482231364,12,6,4,17.875,10.902264673,8,25,0,26,12,5,0,0,0,0,2,0,2,0,10,2,0,46,19,8,0,32,11,16,0,0,11,1,3,15,7,0,2,0,5,5.24616939703,94,5.07010638298,13.9496184163
527,1,8,18,243,45.1851851852,15,103,58,14,6,4,4.51851851852,2.48189033084,11,4,0,13.5,6.1576510673,8,15,0,36,9,8,0,0,1,0,0,0,0,0,9,0,0,47,20,12,0,22,9,14,0,0,1,3,0,15,1,2,0,0,0,4.52173563354,86,6.43162790698,2.20574326841
528,1,6,12,192,41.6145833333,11,63,32,7,1,0,4.16145833333,2.12932011329,8,3,3,16.0,9.91631652043,11,14,0,21,5,5,0,0,1,0,2,0,0,0,7,0,0,29,14,2,0,21,7,13,1,1,3,1,0,12,5,0,0,0,6,4.17235249571,71,6.06197183099,5.57984736654
529,1,7,10,229,45.4148471616,15,92,40,19,4,1,4.54148471616,2.3253521665,7,7,7,23.2,15.2630272227,18,18,0,30,12,6,0,0,0,0,0,0,3,0,5,2,0,20,32,7,0,16,4,13,0,0,0,8,2,11,5,1,2,0,1,3.06523967415,77,5.70402597403,4.04386265876
530,1,10,24,408,45.4901960784,60,181,82,16,5,0,4.54901960784,2.21177305988,20,9,4,17.0,7.41057802514,14,36,0,59,4,10,0,0,0,0,0,0,3,0,16,1,0,70,26,54,0,20,6,37,1,1,4,10,4,33,4,1,9,0,0,6.15529109063,123,5.73650406504,9.2997456109
531,1,10,21,402,42.7611940299,18,140,70,21,5,2,4.27611940299,2.21778727894,18,6,5,19.1428571429,12.3144735374,14,33,2,48,13,8,0,0,0,0,1,0,3,0,11,2,0,64,19,16,0,43,15,32,1,0,3,8,5,28,13,1,8,0,7,7.57539627696,150,5.123,11.1596947331
532,1,8,24,387,43.3591731266,20,151,65,24,2,0,4.33591731266,2.20123066695,19,8,4,16.125,7.41795400813,23,19,0,47,9,10,0,0,0,0,1,0,2,0,12,4,0,39,51,3,0,35,8,26,0,0,6,13,6,30,14,2,6,0,7,8.57356675752,137,5.57109489051,22.2757300025
533,1,8,28,442,43.3936651584,17,169,85,35,5,1,4.33936651584,2.42581310333,20,7,4,15.7857142857,8.7723475554,15,33,0,59,13,12,0,0,1,0,0,0,2,0,25,1,0,55,44,12,0,44,12,21,2,1,7,7,5,38,7,2,2,0,5,10.0784211611,177,5.65553672316,12.0896692942
534,1,11,38,739,50.0541271989,75,339,192,78,40,28,5.00541271989,2.79420091236,30,18,9,19.4473684211,12.084564684,26,69,3,74,10,31,0,0,5,0,5,0,3,0,41,1,0,128,61,79,0,48,24,44,1,0,8,15,11,49,13,1,8,0,3,11.487626098,271,5.71642066421,23.2493640272
535,1,8,18,356,41.4325842697,24,107,60,21,4,0,4.14325842697,2.22640607272,16,7,5,19.7777777778,10.9876473852,13,28,2,42,17,28,0,0,0,0,8,0,4,0,9,5,0,53,21,12,0,25,13,16,0,0,1,13,1,13,5,0,0,0,0,7.05956498594,125,5.1684,8.36977104981
536,1,8,24,331,47.0694864048,16,157,74,28,5,1,4.70694864048,2.37191523312,19,4,0,13.8333333333,5.78551831924,11,39,5,59,6,7,0,0,1,0,3,0,0,0,24,0,0,40,58,12,0,4,8,12,0,1,1,5,1,17,7,2,0,0,2,4.36281183254,103,6.12330097087,20.9563018315
537,1,8,22,331,42.416918429,11,107,44,18,3,1,4.2416918429,2.03504497201,15,8,2,15.0454545455,8.48783767692,18,14,1,43,13,5,0,0,0,0,1,0,1,0,17,3,0,57,31,8,0,33,9,13,3,0,2,5,1,17,7,2,1,0,4,8.00281664142,151,5.09629139073,10.229720172
538,1,8,16,328,39.0853658537,17,85,41,13,0,0,3.90853658537,1.98561808952,11,8,5,20.5,12.8792468724,9,31,2,30,5,15,0,0,2,0,0,0,8,0,9,0,0,53,25,3,0,36,2,31,2,0,1,9,3,26,5,0,1,0,3,9.85624412064,115,5.27104347826,13.0196438553
539,1,9,10,376,42.4468085106,24,140,47,18,0,0,4.24468085106,2.00099266146,9,8,5,37.6,32.6042941957,21,34,5,52,8,10,0,0,0,0,2,0,0,0,16,0,0,43,43,9,0,34,3,29,0,0,4,3,8,30,6,2,0,0,2,5.61549615432,134,5.25082089552,21.1291989046
540,1,8,19,347,42.939481268,8,128,57,16,2,1,4.2939481268,2.0918347252,15,11,4,18.3157894737,9.64666635399,8,41,2,45,12,10,0,0,0,0,3,0,2,0,13,1,0,66,20,7,0,29,8,7,0,0,3,6,0,15,12,1,3,0,12,5.93123026731,142,5.28049295775,2.94099102455
541,1,8,35,417,41.726618705,23,136,64,22,2,2,4.1726618705,2.18911662534,21,3,1,11.9142857143,5.56196999309,22,39,0,44,11,20,0,0,0,0,3,0,1,0,8,1,0,68,26,6,0,38,10,28,0,0,0,6,2,36,13,3,7,0,6,9.96855924778,138,5.40579710145,9.2997456109
542,1,10,38,526,45.0,32,209,97,43,10,1,4.5,2.31660671385,21,11,2,13.8421052632,8.91340302368,22,51,4,62,23,18,0,0,2,0,3,0,6,0,25,2,0,79,49,26,0,40,4,24,1,0,7,7,12,24,9,1,3,0,7,7.9474918939,207,5.5993236715,2.94099102455
543,1,8,28,300,43.1333333333,15,100,49,17,8,2,4.31333333333,2.23722435134,12,2,0,10.7142857143,5.35094880009,2,29,0,28,9,15,0,0,0,0,2,0,2,0,21,0,0,35,29,7,0,29,7,15,0,0,1,7,4,29,5,3,2,0,4,4.13093680226,108,5.06675925926,5.57984736654
544,1,8,19,338,49.0236686391,23,156,84,32,16,8,4.90236686391,2.63269677407,16,9,5,17.7894736842,9.27122854159,26,32,0,45,11,4,0,0,2,0,1,0,1,0,13,1,0,54,45,18,0,12,8,20,1,0,3,4,5,20,5,1,1,0,1,4.82412219298,132,6.2828030303,12.8030873185
545,1,2,3,16,44.375,1,6,4,2,0,0,4.4375,2.47571538483,0,0,0,5.33333333333,4.10960933531,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0.391964656457,3,4.9,0.92997456109
546,1,6,7,158,42.0253164557,21,59,25,3,0,0,4.20253164557,2.02456095318,6,4,3,22.5714285714,14.3811100591,9,16,0,23,5,7,0,0,0,0,1,0,0,0,10,0,0,27,12,4,0,4,1,11,0,0,0,6,0,6,4,0,1,0,1,3.36627666645,47,4.87978723404,9.47264268401
547,1,8,24,372,45.0537634409,18,146,81,22,7,2,4.50537634409,2.32355177474,17,6,2,15.5,7.76745346515,13,20,0,50,20,8,0,2,0,0,1,0,1,0,23,1,0,43,39,13,0,47,10,15,0,0,0,5,0,15,15,1,1,0,4,6.83510514684,132,5.90863636364,12.0896692942
548,1,8,12,384,45.0520833333,16,141,74,32,7,1,4.50520833333,2.24247484469,9,9,6,32.0,23.7486841741,16,30,0,47,11,10,0,1,0,0,2,0,4,0,21,1,0,57,39,17,0,25,10,13,2,0,2,13,6,19,11,1,4,0,0,7.27142524099,157,5.29261146497,13.0196438553
549,1,8,17,333,49.9399399399,40,141,86,39,20,14,4.99399399399,2.86860235688,15,8,3,19.5882352941,10.3016778961,14,25,1,40,2,8,0,0,2,0,2,0,1,0,18,3,0,38,31,29,0,22,4,26,1,0,6,5,16,29,9,3,2,0,2,4.53612570044,111,5.82018018018,6.50982192763
550,1,10,39,594,45.0505050505,25,231,121,40,11,0,4.50505050505,2.35274044528,24,14,5,15.2564102564,9.02054051686,23,50,1,53,9,31,0,0,1,0,1,0,2,0,31,5,0,101,44,18,0,34,17,33,2,1,3,20,9,47,17,5,5,0,3,11.1596885453,218,5.70555045872,8.36977104981
551,1,8,20,379,45.4617414248,28,168,73,32,3,0,4.54617414248,2.38931813374,14,8,6,18.95,11.4344873081,10,28,0,36,4,22,0,0,0,0,6,0,0,0,24,5,0,68,52,8,0,19,11,9,1,0,7,3,0,29,9,1,1,0,6,7.33028738928,135,5.81992592593,30.4289445155
552,1,6,14,200,44.35,22,78,28,11,6,6,4.435,2.33947445028,7,4,2,14.2857142857,11.0416650623,6,13,0,21,14,5,0,0,0,0,0,0,1,0,16,0,0,14,19,23,0,29,0,4,0,0,2,2,0,6,3,0,1,0,0,4.15212789214,78,5.27653846154,2.20574326841
553,1,8,23,412,43.3980582524,31,151,74,12,1,0,4.33980582524,2.03761894371,16,7,4,17.9130434783,12.6659867824,26,31,3,62,20,7,0,0,0,0,1,0,1,0,21,2,0,49,50,5,0,25,2,22,2,1,2,9,0,24,3,2,4,0,1,6.08796826667,140,5.27028571429,13.1707111965
554,1,8,20,415,43.9036144578,23,140,69,31,8,1,4.39036144578,2.1961546575,18,13,4,20.75,9.07124577994,17,29,1,58,19,12,0,0,0,0,0,0,0,0,22,2,0,55,34,14,0,39,5,26,2,0,4,10,3,23,5,3,0,0,5,6.08113587508,150,5.52953333333,15.8095675385
555,1,11,31,526,45.4182509506,55,209,103,23,5,3,4.54182509506,2.13745725567,23,13,6,16.9677419355,8.21675656506,17,46,0,78,2,15,0,0,4,0,4,0,5,0,29,9,0,78,33,44,0,36,8,20,3,0,22,25,12,26,9,3,3,0,4,6.87145804583,188,5.2504787234,3.30861490262
556,1,10,33,529,41.6635160681,44,185,95,30,10,3,4.16635160681,2.40318643372,24,14,4,16.0606060606,8.19067982504,19,32,0,68,9,26,0,1,0,0,3,0,1,0,25,1,0,66,32,34,0,57,9,30,3,0,16,5,5,42,6,2,2,0,7,12.4612791031,185,5.34632432432,11.1596947331
557,1,10,38,548,42.6459854015,20,182,72,34,6,5,4.26459854015,2.13297999936,25,12,3,14.4210526316,7.64209801363,21,45,6,59,21,22,0,1,0,0,1,0,4,0,29,3,0,60,62,7,0,46,1,38,1,1,11,8,8,29,14,4,8,0,1,7.90297768246,222,5.13932432432,21.8862763926
558,1,10,26,467,47.1734475375,29,208,115,39,9,3,4.71734475375,2.39486642826,18,10,8,18.0384615385,12.5375766559,18,43,1,64,14,15,0,0,1,0,3,0,1,0,32,2,0,65,51,10,0,24,7,35,4,0,2,13,4,25,7,1,6,0,3,6.58766007981,180,5.6745,12.9759843916
559,1,12,22,504,47.7777777778,39,228,125,36,11,5,4.77777777778,2.45965905892,21,15,9,22.9090909091,10.409388642,10,34,0,53,3,9,0,0,0,0,3,0,2,0,16,4,0,70,35,29,0,16,5,19,4,0,3,6,4,17,6,0,1,0,2,9.52891922962,193,5.72497409326,11.6783859524
560,1,8,16,369,42.6016260163,35,121,54,18,2,0,4.26016260163,2.04502603779,14,9,7,23.0625,11.7338652519,18,28,0,46,5,7,0,0,0,0,6,0,2,0,19,4,0,43,33,18,0,32,12,34,3,0,2,8,8,33,12,2,1,0,1,6.43070764879,149,5.44,0
561,1,8,20,332,42.1987951807,24,124,58,10,1,1,4.21987951807,2.19099281885,16,8,2,16.6,7.57231800706,8,32,2,43,5,10,0,0,4,0,1,0,1,0,12,0,0,66,18,19,0,30,10,23,1,0,3,3,3,23,12,1,1,0,0,6.39307012447,111,5.59162162162,8.36977104981
562,1,10,20,478,43.7238493724,38,190,89,25,1,0,4.37238493724,2.16979236617,18,13,9,23.9,9.828021164,15,52,2,59,12,15,0,0,5,0,5,0,5,0,34,0,0,75,30,31,0,30,6,32,0,0,5,10,5,17,10,1,2,0,3,9.3017236548,173,5.68554913295,13.0196438553
563,1,7,15,183,45.7923497268,18,69,34,15,8,5,4.57923497268,2.63597375808,11,2,0,12.2,5.62375912239,15,7,0,23,1,5,0,0,1,0,0,0,1,0,13,2,0,31,15,13,0,19,0,6,0,0,3,3,1,16,6,0,0,0,4,3.04590519339,67,5.29402985075,0
564,1,8,24,418,47.0574162679,38,199,89,40,9,1,4.70574162679,2.52032801151,19,11,2,17.4166666667,9.14656887703,14,31,0,36,7,23,0,0,0,0,2,0,2,0,34,4,0,62,49,26,0,25,6,15,2,0,6,7,4,25,13,1,0,0,1,9.05602735912,135,5.57088888889,21.8644466607
565,1,9,23,466,43.2618025751,24,158,74,19,0,0,4.32618025751,1.964425879,22,14,6,20.2608695652,9.19459856231,23,44,0,50,6,15,0,0,0,0,1,0,1,0,27,1,0,70,38,13,0,35,16,26,0,1,2,16,8,33,11,2,0,0,5,8.90804803608,197,5.48228426396,12.0896692942
566,1,8,20,265,46.2264150943,17,106,56,22,10,2,4.62264150943,2.55712325859,15,3,1,13.25,5.76953204342,4,28,0,35,11,4,0,0,0,0,1,0,0,0,14,1,0,48,25,7,0,15,2,13,1,2,0,2,0,19,14,3,2,0,5,4.94249989011,102,5.6231372549,11.1596947331
567,1,8,12,255,42.1960784314,17,86,39,19,6,4,4.21960784314,2.36917703974,10,6,4,21.25,11.2629555032,12,27,0,31,11,5,0,0,0,0,0,0,0,0,18,0,0,33,18,8,0,26,7,13,2,0,4,5,0,17,4,0,0,0,4,4.78597657268,92,5.15239130435,10.229720172
568,1,8,29,420,43.4047619048,19,147,73,21,6,1,4.34047619048,2.21963031214,18,9,2,14.4827586207,9.44538088042,14,40,0,47,9,14,0,0,0,0,1,0,1,0,23,2,0,68,42,6,0,34,4,26,0,0,4,7,9,28,12,0,2,0,5,8.2589489425,169,5.72544378698,14.6630364406
569,1,8,17,318,41.6981132075,17,113,48,14,2,0,4.16981132075,2.19033594983,13,8,5,18.7058823529,9.93961004018,10,31,2,40,7,8,0,0,0,0,3,0,0,0,14,3,0,50,20,9,0,26,8,14,1,0,1,8,1,28,9,2,0,0,7,6.32932545603,111,5.60315315315,9.2997456109
570,1,8,25,486,40.6995884774,38,153,66,14,2,2,4.06995884774,1.99464303148,18,9,6,19.44,14.1112153977,29,33,0,57,17,21,0,0,1,0,2,0,2,0,14,3,0,71,25,24,0,51,16,34,1,0,11,7,10,27,9,1,2,0,7,8.82616822394,182,5.16747252747,8.36977104981
571,1,9,22,365,47.4794520548,25,159,77,30,10,1,4.74794520548,2.41493234662,17,7,5,16.5909090909,8.89156439303,17,27,1,39,15,11,0,0,1,0,3,0,1,0,34,0,0,57,47,8,0,12,2,22,0,0,0,6,11,16,14,2,6,0,0,7.79810725328,143,5.42027972028,17.4311303921
572,1,11,28,556,47.5,15,254,138,53,9,1,4.75,2.46424887593,25,16,6,19.8571428571,8.37817865356,10,55,0,83,11,31,0,0,0,0,2,0,3,0,31,3,0,93,64,4,0,13,1,45,0,0,3,15,13,25,14,2,3,0,4,15.0909310666,215,6.1108372093,17.6695166607
573,1,10,39,585,46.1367521368,26,256,127,38,7,3,4.61367521368,2.29900611279,29,9,5,15.0,7.6359473746,19,54,0,62,15,16,0,0,0,0,3,0,1,0,26,4,0,92,57,23,0,31,15,33,1,0,14,27,14,31,18,2,2,0,11,8.70193609982,213,5.82981220657,17.7987542701
574,1,8,25,256,41.796875,14,76,42,20,5,2,4.1796875,2.37117855614,9,4,2,10.32,6.98982117082,8,21,0,28,12,12,0,0,0,0,1,0,2,0,12,2,0,38,16,11,0,21,10,9,0,0,0,2,5,13,8,0,4,0,3,5.57643470741,83,5.62542168675,5.57984736654
575,1,10,26,414,47.3671497585,32,188,97,36,11,2,4.73671497585,2.55510784654,20,11,3,15.9230769231,8.59303419558,17,32,0,52,9,21,0,0,0,0,0,0,1,0,25,4,0,66,37,24,0,31,12,22,1,0,9,7,4,15,6,0,0,0,3,7.76287111562,163,6.02515337423,8.71556519604
576,1,8,18,367,44.3324250681,22,126,67,29,6,3,4.43324250681,2.30591686151,12,9,8,20.3888888889,13.3879667732,17,23,0,42,14,9,0,0,0,0,3,0,2,0,14,1,0,55,35,10,0,41,9,13,2,0,4,6,4,29,5,1,4,0,5,6.54384959419,149,5.42577181208,10.229720172
577,1,6,13,148,41.2162162162,10,43,17,5,0,0,4.12162162162,1.8253893645,6,2,1,11.3846153846,11.5926930669,8,15,1,16,4,2,0,0,0,0,1,0,0,0,5,0,0,18,14,5,0,16,0,13,0,0,2,1,0,14,4,1,0,0,1,2.05228715209,54,5.91055555556,6.68271900074
578,1,9,16,260,43.7692307692,16,95,41,17,3,0,4.37692307692,2.18016819377,11,6,1,16.25,9.89633770644,21,22,1,24,2,6,0,0,0,0,1,0,1,0,5,4,0,37,29,3,1,28,1,8,1,0,0,19,1,22,9,1,2,0,2,3.93486998676,85,5.21058823529,2.94099102455
579,1,8,23,351,42.8205128205,28,120,55,11,3,1,4.28205128205,2.04874660155,15,8,3,15.2608695652,8.6084760622,16,34,1,49,7,9,0,0,0,0,4,0,3,0,14,5,0,49,23,27,0,24,5,22,1,0,9,6,4,20,13,0,0,0,2,4.76582302337,127,5.24622047244,0
580,1,8,29,477,40.0419287212,45,147,56,10,7,3,4.00419287212,2.0934028098,19,11,4,16.4482758621,11.3853693378,25,43,0,62,8,19,0,0,0,0,2,0,2,0,24,2,0,68,30,12,0,42,14,45,1,0,13,8,1,27,15,1,1,0,2,10.6227648038,164,5.57792682927,0
581,1,8,25,379,44.4591029024,23,143,81,22,5,0,4.44591029024,2.33766104385,20,6,2,15.16,6.92635546301,13,34,0,52,7,20,0,0,1,0,3,0,4,0,17,5,0,70,18,7,0,25,13,14,0,0,0,15,3,18,15,1,1,0,1,7.26351116852,122,5.2718852459,10.229720172
582,1,11,35,387,47.5710594315,26,174,90,38,8,3,4.75710594315,2.44693313316,18,4,0,11.0571428571,4.83406281148,14,37,0,39,8,11,0,0,0,0,1,0,1,0,30,3,0,52,36,11,0,32,4,12,0,0,3,5,14,25,9,2,3,0,2,6.56381543027,168,5.81404761905,7.43979648872
583,1,9,21,491,38.4317718941,23,148,60,13,0,0,3.84317718941,2.01571613019,20,16,10,23.380952381,8.23162421325,19,33,1,55,16,21,0,0,10,0,0,0,5,0,18,1,0,63,20,16,0,54,10,42,0,0,22,14,3,26,10,1,4,0,10,12.0613180307,142,5.37577464789,13.9496184163
584,1,9,16,528,40.2272727273,42,171,63,14,2,0,4.02272727273,1.91653509735,12,10,9,33.0,30.3603359665,36,36,0,68,15,22,0,0,6,0,7,0,4,0,11,1,0,75,28,30,0,53,9,41,0,0,10,5,7,32,5,3,2,0,4,10.3183955309,194,5.24484536082,9.2997456109
585,1,11,29,628,47.0541401274,21,283,146,59,10,2,4.70541401274,2.41027227259,23,11,10,21.6551724138,14.7584595544,25,60,3,71,11,17,0,1,0,0,4,0,2,0,35,4,0,81,69,19,0,28,9,41,3,0,1,30,14,46,17,2,2,0,3,10.2491508198,215,5.72762790698,28.2232012471
586,1,8,24,297,42.4579124579,25,114,35,14,3,1,4.24579124579,2.09492407707,14,3,1,12.4583333333,7.21098217228,12,27,0,34,15,7,0,0,0,0,1,0,0,0,15,1,0,51,18,22,0,23,12,13,0,0,8,6,2,11,9,1,1,0,4,5.06919805296,107,5.47177570093,0
587,1,9,34,402,40.2487562189,19,116,52,18,1,0,4.02487562189,2.00855479848,16,9,4,12.0,9.33053179242,14,22,0,47,10,11,0,0,1,0,5,0,1,0,20,2,0,58,33,10,0,49,18,16,0,1,11,12,1,25,15,0,6,0,3,12.7264487968,138,5.33253623188,11.1596947331
588,1,10,28,524,44.2175572519,54,189,98,48,13,3,4.42175572519,2.45720230812,21,12,6,18.7142857143,11.1414834318,32,50,1,60,7,23,0,0,0,0,2,0,4,0,40,0,0,91,39,15,0,34,3,27,0,1,10,6,4,30,12,2,2,0,5,10.1362028662,184,5.76793478261,0
589,1,5,7,101,42.9702970297,5,39,18,6,0,0,4.29702970297,2.28711413994,5,2,1,14.4285714286,8.69904991294,6,7,1,11,4,3,0,0,0,0,2,0,0,0,3,1,0,14,4,4,0,5,1,9,1,0,1,4,2,4,5,0,0,0,0,1.96313531002,34,5.94441176471,0
590,1,6,14,148,40.3378378378,9,37,21,7,0,0,4.03378378378,1.98091417273,7,1,0,10.5714285714,5.12297745058,7,12,1,16,4,6,0,0,0,0,0,0,2,0,5,1,0,15,12,2,0,12,0,9,1,0,0,2,1,14,2,0,3,0,0,3.33958319875,55,5.06418181818,5.57984736654
591,1,8,24,377,41.75066313,27,135,45,14,1,0,4.175066313,1.94091283042,19,7,3,15.7083333333,7.79144384708,14,39,1,43,12,15,0,0,0,0,2,0,3,0,18,1,0,46,29,15,0,27,4,23,1,0,1,3,11,29,9,2,2,0,4,6.79922816036,144,5.25340277778,16.8906094409
592,1,8,22,235,46.8936170213,24,102,55,20,2,0,4.68936170213,2.27802902912,9,3,2,10.6818181818,7.71295464926,7,23,0,18,4,7,0,0,1,0,1,0,0,0,17,2,0,36,26,10,1,18,5,14,0,0,2,5,3,14,10,0,0,0,1,3.01659316075,88,5.80443181818,5.57984736654
593,1,10,22,368,42.0108695652,24,126,51,21,4,1,4.20108695652,2.23979342008,16,6,5,16.7727272727,11.049195027,8,45,0,38,10,14,0,0,1,0,4,0,3,0,25,3,0,74,25,22,0,24,8,20,6,0,2,4,3,17,8,0,2,0,2,7.25371918482,129,5.41410852713,12.0678395623
594,1,7,17,196,45.9183673469,7,89,38,13,5,0,4.59183673469,2.3526819816,8,1,1,11.5294117647,7.84495077073,14,9,0,32,3,2,0,0,0,0,1,0,2,0,16,3,0,31,14,1,0,10,11,8,0,0,1,18,2,5,10,0,0,0,0,4.67802973867,80,5.64175,0
595,1,8,14,270,53.2592592593,16,133,78,33,15,4,5.32592592593,2.66417686327,13,6,5,19.2857142857,10.5249945465,19,18,0,26,9,5,0,0,0,0,0,0,0,0,19,1,0,33,56,8,0,9,4,6,4,0,0,5,1,15,5,2,0,0,0,2.0565910397,131,5.4465648855,12.0678395623
596,1,6,6,170,43.9411764706,10,63,28,5,0,0,4.39411764706,1.92552784993,5,3,3,28.3333333333,21.3359373411,9,15,3,22,2,4,0,0,1,0,2,0,3,0,4,2,0,25,13,6,0,7,9,15,0,0,0,8,1,9,2,3,1,0,2,2.06090316829,69,5.17376811594,7.41796675688
597,1,8,20,462,44.3073593074,23,192,74,24,10,0,4.43073593074,2.15318134693,14,9,6,23.1,18.5819805188,25,32,1,47,18,20,0,0,0,0,0,0,1,0,19,2,0,71,31,27,0,42,7,36,0,0,6,8,2,17,11,2,4,0,4,6.21124881329,181,5.36198895028,3.67623878069
598,1,8,17,345,39.4202898551,33,95,39,4,0,0,3.94202898551,1.83382350894,12,8,6,20.2941176471,12.3658196174,16,36,0,43,7,14,0,0,0,0,2,0,2,0,13,3,0,64,12,12,0,31,10,11,0,0,11,5,4,17,6,0,0,0,5,11.1092541062,119,5.06655462185,6.50982192763
599,1,8,24,417,45.4196642686,32,173,96,34,11,0,4.54196642686,2.50744832158,21,9,5,17.375,7.77717011515,10,27,3,51,8,19,0,0,0,0,5,0,2,0,17,1,0,73,24,11,0,36,11,34,1,0,12,14,4,20,13,2,0,0,3,10.7288930935,155,5.6004516129,12.0896692942
600,1,6,4,213,37.8873239437,12,51,17,3,0,0,3.78873239437,1.70942580803,3,3,3,53.25,41.0327613012,19,19,1,35,0,10,0,0,0,0,0,0,5,0,15,0,0,38,15,4,0,6,0,7,0,0,2,3,0,20,2,0,0,0,0,3.89140746687,77,5.18831168831,11.6783859524
601,1,8,16,213,44.3661971831,12,81,37,11,4,1,4.43661971831,2.15484794171,9,4,1,13.3125,7.05973397162,8,16,0,29,10,6,0,0,0,0,2,0,0,0,10,2,0,24,16,5,0,24,1,12,1,0,2,7,0,11,8,2,1,0,0,9.68745779505,83,5.47397590361,4.64987280545
602,1,8,11,242,47.520661157,26,108,63,23,5,1,4.7520661157,2.57753136016,8,3,3,22.0,18.1709058162,10,19,0,28,2,6,0,0,1,0,2,0,1,0,10,0,0,51,20,27,0,9,5,16,1,0,6,6,3,15,6,1,0,0,1,4.89929104987,65,5.514,12.4354634404
